시도교육청,지역교육청,지역,"정보공시 
학교코드",학교명,학교급코드,설립구분,제외여부,제외사유,"주 출입구 
접근로 
설치여부","장애인 전용 주차구역 
지정여부","주출입구 
높이차이 
제거여부","출입구(문) 
설치유무",복도,"계단/승강기/
경사로/
휠체어리프트 유무","장애인용 대변기 
설치여부","장애인용 소변기 
설치여부"," 점자블록 
설치여부"," 유도 및 안내설비 
설치여부"," 경보 및 피난설비 
설치여부"
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001023,서울목동초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001024,서울목원초등학교,2,공립,N,,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001025,서울발산초등학교,2,공립,N,,적정설치,적정설치,적정설치,단순설치,단순설치,적정설치,적정설치,적정설치,미설치,미설치,적정설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001026,서울방화초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,단순설치,미설치,적정설치,적정설치,미설치,미설치,적정설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001027,서울백석초등학교,2,공립,N,,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,적정설치,단순설치,미설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001028,서울삼정초등학교,2,공립,N,,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001029,서울서정초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001030,서울송정초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,미설치,미설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001031,서울송화초등학교,2,공립,N,,적정설치,적정설치,적정설치,미설치,미설치,미설치,적정설치,적정설치,미설치,미설치,미설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001032,서울신강초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001033,서울신곡초등학교,2,공립,N,,미설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001034,서울신남초등학교,2,공립,N,,적정설치,단순설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,단순설치,미설치,적정설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001035,서울신목초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,미설치,미설치,미설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001036,서울신서초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001037,서울신원초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001038,서울신월초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001039,서울신정초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001040,서울양강초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001041,서울양동초등학교,2,공립,N,,단순설치,적정설치,적정설치,단순설치,미설치,단순설치,적정설치,적정설치,미설치,미설치,미설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001042,서울양명초등학교,2,공립,N,,적정설치,단순설치,적정설치,단순설치,적정설치,적정설치,단순설치,적정설치,미설치,미설치,미설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001043,서울양목초등학교,2,공립,N,,단순설치,적정설치,단순설치,미설치,미설치,단순설치,적정설치,적정설치,단순설치,미설치,단순설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001044,서울양원초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,단순설치,미설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001045,서울양천초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,미설치,미설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001046,서울양화초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,단순설치,미설치,적정설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001047,서울염강초등학교,2,공립,N,,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,단순설치,미설치,적정설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001048,서울염동초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,미설치,미설치,미설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001049,서울염창초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001050,서울영도초등학교,2,공립,N,,적정설치,적정설치,적정설치,단순설치,미설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001051,서울우장초등학교,2,공립,N,,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001052,서울월정초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001053,서울월촌초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,미설치,미설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001054,서울은정초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001055,서울정곡초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001056,서울정목초등학교,2,공립,N,,적정설치,미설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,미설치,미설치
